Line,Station,Code,day_of_week,hour,route_day_hour_avg_delay,route_hour_avg_delay,route_avg_delay
Line 2,KENNEDY BD STATION,PUMST,4,8,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,4,9,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,4,10,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,4,13,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,4,15,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,4,16,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,5,10,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,5,11,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,5,14,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,5,17,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,5,20,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,6,2,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,6,10,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUMST,6,17,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUSCR,2,8,3.0,3.0,4.333333333333333
Line 2,KENNEDY BD STATION,PUSCR,3,5,5.0,5.0,4.333333333333333
Line 2,KENNEDY BD STATION,PUSCR,4,5,5.0,5.0,4.333333333333333
Line 2,KENNEDY BD STATION,PUSI,0,21,60.0,60.0,12.0
Line 2,KENNEDY BD STATION,PUSI,1,6,7.0,6.0,12.0
Line 2,KENNEDY BD STATION,PUSI,2,6,5.0,6.0,12.0
Line 2,KENNEDY BD STATION,PUSI,4,8,0.0,0.0,12.0
Line 2,KENNEDY BD STATION,PUSI,4,15,0.0,0.0,12.0
Line 2,KENNEDY BD STATION,PUSI,5,2,0.0,0.0,12.0
Line 2,KENNEDY BD STATION,PUSIS,1,18,6.0,6.0,6.0
Line 2,KENNEDY BD STATION,PUSNT,0,6,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUSNT,1,17,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUSNT,1,18,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUSNT,4,11,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUSO,5,12,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUSRA,0,8,3.0,3.0,3.5
Line 2,KENNEDY BD STATION,PUSRA,0,13,4.0,4.0,3.5
Line 2,KENNEDY BD STATION,PUSRA,2,8,3.0,3.0,3.5
Line 2,KENNEDY BD STATION,PUSRA,2,10,3.0,3.0,3.5
Line 2,KENNEDY BD STATION,PUSRA,2,13,4.0,4.0,3.5
Line 2,KENNEDY BD STATION,PUSRA,4,23,3.0,3.0,3.5
Line 2,KENNEDY BD STATION,PUSRA,5,12,4.0,4.0,3.5
Line 2,KENNEDY BD STATION,PUSRA,5,13,4.0,4.0,3.5
Line 2,KENNEDY BD STATION,PUSSW,0,23,0.0,0.0,22.11111111111111
Line 2,KENNEDY BD STATION,PUSSW,1,16,30.0,30.0,22.11111111111111
Line 2,KENNEDY BD STATION,PUSSW,1,19,23.0,23.0,22.11111111111111
Line 2,KENNEDY BD STATION,PUSSW,2,2,34.0,34.0,22.11111111111111
Line 2,KENNEDY BD STATION,PUSSW,3,5,5.0,5.0,22.11111111111111
Line 2,KENNEDY BD STATION,PUSSW,3,8,37.0,37.0,22.11111111111111
Line 2,KENNEDY BD STATION,PUSSW,3,9,4.0,4.0,22.11111111111111
Line 2,KENNEDY BD STATION,PUSSW,3,15,43.0,43.0,22.11111111111111
Line 2,KENNEDY BD STATION,PUSTC,0,18,0.0,4.5,2.4
Line 2,KENNEDY BD STATION,PUSTC,1,12,0.0,0.0,2.4
Line 2,KENNEDY BD STATION,PUSTC,1,15,0.0,0.0,2.4
Line 2,KENNEDY BD STATION,PUSTC,1,18,9.0,4.5,2.4
Line 2,KENNEDY BD STATION,PUSTC,1,19,7.5,7.5,2.4
Line 2,KENNEDY BD STATION,PUSTC,2,13,0.0,0.0,2.4
Line 2,KENNEDY BD STATION,PUSTC,3,23,0.0,0.0,2.4
Line 2,KENNEDY BD STATION,PUSTC,4,11,0.0,0.0,2.4
Line 2,KENNEDY BD STATION,PUSTC,5,14,0.0,0.0,2.4
Line 2,KENNEDY BD STATION,PUSTS,0,5,0.0,1.6666666666666667,6.5
Line 2,KENNEDY BD STATION,PUSTS,0,6,4.0,2.0,6.5
Line 2,KENNEDY BD STATION,PUSTS,0,8,2.6666666666666665,2.6666666666666665,6.5
Line 2,KENNEDY BD STATION,PUSTS,0,20,5.0,19.5,6.5
Line 2,KENNEDY BD STATION,PUSTS,1,0,0.0,0.0,6.5
Line 2,KENNEDY BD STATION,PUSTS,1,6,0.0,2.0,6.5
Line 2,KENNEDY BD STATION,PUSTS,2,1,0.0,0.0,6.5
Line 2,KENNEDY BD STATION,PUSTS,4,5,0.0,1.6666666666666667,6.5
Line 2,KENNEDY BD STATION,PUSTS,4,7,14.0,14.0,6.5
Line 2,KENNEDY BD STATION,PUSTS,4,11,5.0,5.0,6.5
Line 2,KENNEDY BD STATION,PUSTS,5,2,0.0,0.0,6.5
Line 2,KENNEDY BD STATION,PUSTS,5,5,5.0,1.6666666666666667,6.5
Line 2,KENNEDY BD STATION,PUSTS,6,13,3.0,3.0,6.5
Line 2,KENNEDY BD STATION,PUSTS,6,19,25.0,25.0,6.5
Line 2,KENNEDY BD STATION,PUSTS,6,20,34.0,19.5,6.5
Line 2,KENNEDY BD STATION,PUTCD,5,14,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUTD,2,11,4.0,4.0,2.0
Line 2,KENNEDY BD STATION,PUTD,2,16,0.0,0.0,2.0
Line 2,KENNEDY BD STATION,PUTDN,0,2,10.0,10.0,7.333333333333333
Line 2,KENNEDY BD STATION,PUTDN,0,14,9.0,9.0,7.333333333333333
Line 2,KENNEDY BD STATION,PUTDN,2,17,3.0,3.0,7.333333333333333
Line 2,KENNEDY BD STATION,PUTIJ,1,6,0.0,0.0,8.333333333333334
Line 2,KENNEDY BD STATION,PUTIJ,1,12,15.0,15.0,8.333333333333334
Line 2,KENNEDY BD STATION,PUTIJ,4,15,10.0,10.0,8.333333333333334
Line 2,KENNEDY BD STATION,PUTIS,4,23,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUTO,1,8,3.0,3.0,3.909090909090909
Line 2,KENNEDY BD STATION,PUTO,5,0,3.0,3.0,3.909090909090909
Line 2,KENNEDY BD STATION,PUTO,6,15,6.0,6.0,3.909090909090909
Line 2,KENNEDY BD STATION,PUTO,6,16,0.0,0.0,3.909090909090909
Line 2,KENNEDY BD STATION,PUTO,6,17,4.5,4.5,3.909090909090909
Line 2,KENNEDY BD STATION,PUTO,6,19,5.0,5.0,3.909090909090909
Line 2,KENNEDY BD STATION,PUTO,6,20,5.0,5.0,3.909090909090909
Line 2,KENNEDY BD STATION,PUTOE,1,5,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUTOE,2,22,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUTSC,6,14,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,PUTTP,1,19,60.0,60.0,60.0
Line 2,KENNEDY BD STATION,PUTWZ,0,5,48.0,17.363636363636363,17.363636363636363
Line 2,KENNEDY BD STATION,PUTWZ,1,5,16.5,17.363636363636363,17.363636363636363
Line 2,KENNEDY BD STATION,PUTWZ,2,5,10.5,17.363636363636363,17.363636363636363
Line 2,KENNEDY BD STATION,PUTWZ,3,5,6.666666666666667,17.363636363636363,17.363636363636363
Line 2,KENNEDY BD STATION,PUTWZ,4,5,36.0,17.363636363636363,17.363636363636363
Line 2,KENNEDY BD STATION,SUAE,0,4,0.0,0.0,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,0,9,5.0,2.5,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,0,20,0.0,0.0,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,3,1,0.0,0.0,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,3,14,0.0,8.0,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,4,0,27.0,27.0,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,4,9,0.0,2.5,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,4,13,19.0,19.0,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,4,22,15.0,15.0,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,5,14,16.0,8.0,7.454545454545454
Line 2,KENNEDY BD STATION,SUAE,6,6,0.0,0.0,7.454545454545454
Line 2,KENNEDY BD STATION,SUAP,0,14,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,0,15,0.0,3.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,0,19,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,0,22,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,0,23,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,1,5,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,1,11,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,1,14,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,1,16,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,1,17,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,1,18,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,1,21,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,2,11,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,2,14,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,2,18,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,2,22,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,3,6,11.0,11.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,3,11,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,3,14,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,3,18,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,3,19,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,3,22,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,4,0,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,4,15,4.0,3.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,4,17,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,5,2,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,5,10,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,5,19,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,5,20,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,5,23,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,6,16,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUAP,6,23,0.0,0.0,0.6388888888888888
Line 2,KENNEDY BD STATION,SUDP,0,1,5.0,0.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,2,0.0,0.3125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,4,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,7,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,9,0.0,2.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,10,2.0,1.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,13,2.0,1.3333333333333333,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,16,3.0,0.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,17,0.0,1.4285714285714286,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,18,0.0,2.142857142857143,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,19,2.5,2.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,21,0.0,7.375,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,0,22,0.0,3.4615384615384617,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,0,5.0,4.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,1,0.0,0.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,2,0.0,0.3125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,4,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,7,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,8,0.0,1.2222222222222223,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,12,11.0,5.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,14,0.0,1.125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,18,9.0,2.142857142857143,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,19,4.0,2.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,20,15.0,8.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,21,0.0,7.375,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,1,22,0.0,3.4615384615384617,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,2,1.6666666666666667,0.3125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,4,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,5,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,8,0.0,1.2222222222222223,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,9,10.0,2.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,10,0.0,1.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,13,0.0,1.3333333333333333,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,14,0.0,1.125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,17,3.0,1.4285714285714286,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,18,1.0,2.142857142857143,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,19,0.0,2.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,20,7.0,8.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,21,16.666666666666668,7.375,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,22,0.0,3.4615384615384617,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,2,23,5.0,4.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,1,0.0,0.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,2,0.0,0.3125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,4,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,6,3.0,0.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,7,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,8,0.0,1.2222222222222223,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,9,3.0,2.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,10,4.0,1.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,14,0.0,1.125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,16,0.0,0.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,17,2.3333333333333335,1.4285714285714286,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,19,5.0,2.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,21,2.5,7.375,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,3,22,7.5,3.4615384615384617,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,0,0.0,4.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,2,0.0,0.3125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,7,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,8,1.5,1.2222222222222223,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,9,2.3333333333333335,2.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,10,0.0,1.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,12,0.0,5.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,15,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,16,0.0,0.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,17,0.0,1.4285714285714286,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,18,1.5,2.142857142857143,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,20,3.0,8.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,22,5.0,3.4615384615384617,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,4,23,4.5,4.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,0,7.0,4.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,1,0.0,0.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,2,0.0,0.3125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,6,0.0,0.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,8,4.0,1.2222222222222223,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,9,0.0,2.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,11,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,13,0.0,1.3333333333333333,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,14,0.0,1.125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,15,0.0,0.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,16,0.0,0.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,19,0.0,2.0,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,5,22,3.5,3.4615384615384617,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,0,6.0,4.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,1,0.0,0.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,2,0.0,0.3125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,6,0.0,0.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,14,3.0,1.125,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,16,0.0,0.6,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,17,0.0,1.4285714285714286,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,21,4.0,7.375,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,22,3.0,3.4615384615384617,2.055944055944056
Line 2,KENNEDY BD STATION,SUDP,6,23,4.0,4.5,2.055944055944056
Line 2,KENNEDY BD STATION,SUG,0,2,0.0,0.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,0,6,4.0,4.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,0,21,0.0,0.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,2,8,3.0,6.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,2,10,4.0,4.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,2,19,0.0,1.3333333333333333,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,2,21,0.0,0.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,3,5,5.0,5.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,3,14,0.0,0.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,3,19,2.0,1.3333333333333333,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,4,9,4.0,4.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,4,11,0.0,0.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,4,12,0.0,0.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,5,0,7.0,7.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,5,23,6.0,6.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,6,8,9.0,6.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUG,6,9,4.0,4.0,2.8421052631578947
Line 2,KENNEDY BD STATION,SUO,0,1,0.0,0.25,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,0,11,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,0,12,0.0,9.5,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,0,13,0.0,1.4,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,0,15,0.0,0.75,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,0,16,0.0,1.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,0,17,0.0,6.8,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,0,18,3.0,4.666666666666667,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,0,19,0.0,3.6666666666666665,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,0,22,14.0,4.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,1,0.0,0.25,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,7,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,8,1.0,1.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,10,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,12,4.0,9.5,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,13,0.0,1.4,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,16,0.0,1.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,17,10.5,6.8,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,18,0.0,4.666666666666667,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,19,0.0,3.6666666666666665,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,1,23,0.0,2.5,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,0,19.0,19.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,1,0.0,0.25,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,3,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,7,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,8,3.0,1.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,9,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,18,11.0,4.666666666666667,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,19,0.0,3.6666666666666665,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,20,0.0,2.3333333333333335,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,21,17.0,8.5,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,2,22,0.0,4.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,1,0.0,0.25,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,7,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,8,0.0,1.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,11,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,12,0.0,9.5,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,14,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,15,3.0,0.75,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,17,6.5,6.8,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,19,4.0,3.6666666666666665,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,3,20,4.0,2.3333333333333335,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,4,9,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,4,10,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,4,12,34.0,9.5,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,4,13,1.5,1.4,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,4,16,3.0,1.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,4,19,18.0,3.6666666666666665,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,4,22,0.0,4.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,5,1,1.5,0.25,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,5,2,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,5,5,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,5,6,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,5,22,0.0,4.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,5,23,0.0,2.5,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,6,1,0.0,0.25,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,6,3,0.0,0.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,6,13,4.0,1.4,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,6,20,3.0,2.3333333333333335,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,6,21,0.0,8.5,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,6,22,6.0,4.0,2.5454545454545454
Line 2,KENNEDY BD STATION,SUO,6,23,10.0,2.5,2.5454545454545454
Line 2,KENNEDY BD STATION,SUPOL,1,8,3.0,3.0,3.75
Line 2,KENNEDY BD STATION,SUPOL,1,17,3.0,3.0,3.75
Line 2,KENNEDY BD STATION,SUPOL,3,21,6.0,6.0,3.75
Line 2,KENNEDY BD STATION,SUPOL,4,23,3.0,3.0,3.75
Line 2,KENNEDY BD STATION,SUROB,2,11,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,SUROB,3,9,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,SUROB,4,13,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,SUSA,1,8,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,SUSA,1,15,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,SUSA,2,2,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,SUSA,2,9,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,SUSA,6,1,0.0,0.0,0.0
Line 2,KENNEDY BD STATION,SUUT,0,12,10.0,10.0,11.3
Line 2,KENNEDY BD STATION,SUUT,1,1,12.0,22.0,11.3
Line 2,KENNEDY BD STATION,SUUT,1,15,6.0,6.0,11.3
Line 2,KENNEDY BD STATION,SUUT,3,4,0.0,0.0,11.3
Line 2,KENNEDY BD STATION,SUUT,4,8,9.0,9.5,11.3
Line 2,KENNEDY BD STATION,SUUT,4,9,7.0,17.0,11.3
Line 2,KENNEDY BD STATION,SUUT,5,1,32.0,22.0,11.3
Line 2,KENNEDY BD STATION,SUUT,5,8,10.0,9.5,11.3
Line 2,KENNEDY BD STATION,SUUT,5,9,27.0,17.0,11.3
Line 2,KENNEDY BD STATION,SUUT,5,10,0.0,0.0,11.3
Line 2,KENNEDY BD STATION,TUCC,0,18,14.0,14.0,14.2
